timestamp,current,power,voltage,temperature,is_on
2023-12-04 01:48:43.011132,532,582,1182,30,1
2023-12-04 01:48:44.541163,532,464,1182,30,1
2023-12-04 01:48:44.822660,433,464,1183,30,1
2023-12-04 01:48:44.867811,433,464,1183,30,1
2023-12-04 01:48:49.977823,433,464,1183,30,1
2023-12-04 01:48:50.265725,428,464,1183,30,1
2023-12-04 01:48:55.327981,428,464,1183,30,1
2023-12-04 01:48:55.596934,412,446,1183,30,1
2023-12-04 01:48:55.644224,412,446,1183,30,1
2023-12-04 01:48:55.897364,452,488,1183,30,1
2023-12-04 01:48:55.930367,452,488,1183,30,1
2023-12-04 01:49:00.986309,452,488,1183,30,1
2023-12-04 01:49:01.267234,474,514,1182,30,1
2023-12-04 01:49:01.335799,474,514,1182,30,1
2023-12-04 01:49:01.368408,474,514,1182,30,1
2023-12-04 01:49:01.645043,446,480,1182,30,1
2023-12-04 01:49:01.695394,446,480,1182,30,1
2023-12-04 01:49:06.872343,446,480,1182,30,1
2023-12-04 01:49:07.142026,397,431,1182,30,1
2023-12-04 01:49:07.175772,397,431,1182,30,1
2023-12-04 01:49:12.228085,397,431,1182,30,1
2023-12-04 01:49:12.505946,392,425,1183,30,1
2023-12-04 01:49:12.564590,392,425,1183,30,1
2023-12-04 01:49:12.599914,392,425,1183,30,1
2023-12-04 01:49:12.796872,423,456,1183,30,1
2023-12-04 01:49:12.829877,423,456,1183,30,1
2023-12-04 01:49:14.522283,423,544,1183,30,1
2023-12-04 01:49:14.809433,503,544,1183,30,1
2023-12-04 01:49:20.083938,503,544,1183,30,1
2023-12-04 01:49:20.329082,401,431,1183,30,1
2023-12-04 01:49:20.388775,401,431,1183,30,1
2023-12-04 01:49:20.723558,376,407,1183,30,1
2023-12-04 01:49:20.756611,376,407,1183,30,1
2023-12-04 01:49:25.822468,376,407,1183,30,1
2023-12-04 01:49:26.096817,397,431,1184,30,1
2023-12-04 01:49:26.156613,397,431,1184,30,1
2023-12-04 01:49:26.188957,397,431,1184,30,1
2023-12-04 01:49:31.242205,397,431,1184,30,1
2023-12-04 01:49:31.528311,392,429,1184,30,1
2023-12-04 01:49:31.577403,392,429,1184,30,1
2023-12-04 01:49:31.808511,689,737,1181,30,1
2023-12-04 01:49:31.849664,689,737,1181,30,1
2023-12-04 01:49:31.887775,689,737,1181,30,1
2023-12-04 01:49:36.942024,689,737,1181,30,1
2023-12-04 01:49:37.198687,669,758,1183,30,1
2023-12-04 01:49:37.253629,669,758,1183,30,1
2023-12-04 01:49:37.287637,669,758,1183,30,1
2023-12-04 01:49:42.339023,669,758,1183,30,1
2023-12-04 01:49:42.626337,417,449,1184,30,1
2023-12-04 01:49:42.702057,417,449,1184,30,1
2023-12-04 01:49:42.737063,417,449,1184,30,1
2023-12-04 01:49:43.499061,634,449,1184,30,1
2023-12-04 01:49:43.781692,634,702,1183,30,1
2023-12-04 01:49:43.845697,634,702,1183,30,1
2023-12-04 01:49:45.477421,634,702,1184,30,1
2023-12-04 01:49:45.744872,438,479,1184,30,1
2023-12-04 01:49:45.791529,438,479,1184,30,1
2023-12-04 01:49:50.861628,438,479,1184,30,1
2023-12-04 01:49:51.135009,476,512,1184,30,1
2023-12-04 01:49:51.194225,476,512,1184,30,1
2023-12-04 01:49:56.257637,476,512,1184,30,1
2023-12-04 01:49:56.515086,370,399,1184,30,1
2023-12-04 01:49:56.574820,370,399,1184,30,1
2023-12-04 01:49:56.795208,385,415,1184,30,1
2023-12-04 01:49:56.829017,385,415,1184,30,1
2023-12-04 01:50:02.065536,385,415,1184,30,1
