timestamp,current,power,voltage,temperature,is_on
2023-12-03 22:46:18.103189,363,403,1187,22,1
2023-12-03 22:46:18.170174,363,403,1187,22,1
2023-12-03 22:46:18.200346,363,403,1187,22,1
2023-12-03 22:46:23.257803,363,403,1187,22,1
2023-12-03 22:46:23.541694,339,375,1187,22,1
2023-12-03 22:46:23.606365,339,375,1187,22,1
2023-12-03 22:46:23.837935,340,373,1187,22,1
2023-12-03 22:46:23.866828,340,373,1187,22,1
2023-12-03 22:46:25.557834,340,471,1187,22,1
2023-12-03 22:46:25.842851,442,471,1187,22,1
2023-12-03 22:46:31.067494,442,471,1187,22,1
2023-12-03 22:46:31.336857,342,378,1187,22,1
2023-12-03 22:46:31.385792,342,378,1187,22,1
2023-12-03 22:46:31.724847,341,375,1187,22,1
2023-12-03 22:46:31.756676,341,375,1187,22,1
2023-12-03 22:46:36.815627,341,375,1187,22,1
2023-12-03 22:46:37.099674,344,377,1185,22,1
2023-12-03 22:46:37.127242,344,377,1185,22,1
2023-12-03 22:46:37.159105,344,377,1185,22,1
2023-12-03 22:46:42.212442,344,377,1185,22,1
2023-12-03 22:46:42.494988,343,377,1186,22,1
2023-12-03 22:46:42.554876,343,377,1186,22,1
2023-12-03 22:46:42.802743,341,375,1185,22,1
2023-12-03 22:46:42.825824,341,375,1185,22,1
2023-12-03 22:46:42.861719,341,375,1185,22,1
2023-12-03 22:46:47.962905,341,375,1185,22,1
2023-12-03 22:46:48.275832,338,371,1185,22,1
2023-12-03 22:46:48.306654,338,371,1185,22,1
2023-12-03 22:46:48.652666,341,374,1185,22,1
2023-12-03 22:46:48.713638,341,374,1185,22,1
2023-12-03 22:46:53.775631,341,374,1185,22,1
2023-12-03 22:46:54.051382,342,375,1185,22,1
2023-12-03 22:46:54.106798,342,375,1185,22,1
2023-12-03 22:46:55.532759,342,387,1185,22,1
2023-12-03 22:46:55.809719,354,387,1184,22,1
2023-12-03 22:46:55.861723,354,387,1184,22,1
2023-12-03 22:47:00.916647,354,387,1184,22,1
2023-12-03 22:47:01.164173,341,375,1185,22,1
2023-12-03 22:47:01.219590,341,375,1185,22,1
2023-12-03 22:47:01.252032,341,375,1185,22,1
2023-12-03 22:47:06.394659,341,375,1185,22,1
2023-12-03 22:47:06.653277,342,373,1184,22,1
2023-12-03 22:47:06.720637,342,373,1184,22,1
2023-12-03 22:47:06.752431,342,373,1184,22,1
2023-12-03 22:47:11.929085,342,373,1184,22,1
2023-12-03 22:47:12.195522,370,412,1185,22,1
2023-12-03 22:47:12.288039,370,412,1185,22,1
2023-12-03 22:47:12.337050,370,412,1185,22,1
2023-12-03 22:47:12.714071,360,397,1185,22,1
2023-12-03 22:47:12.759390,360,397,1185,22,1
2023-12-03 22:47:17.819101,360,397,1185,22,1
2023-12-03 22:47:18.102122,686,775,1182,22,1
2023-12-03 22:47:18.171130,686,775,1182,22,1
2023-12-03 22:47:18.207130,686,775,1182,22,1
2023-12-03 22:47:23.289633,686,775,1182,22,1
2023-12-03 22:47:23.543676,435,472,1183,22,1
2023-12-03 22:47:23.608776,435,472,1183,22,1
2023-12-03 22:47:23.641735,435,472,1183,22,1
2023-12-03 22:47:23.834996,384,426,1183,22,1
2023-12-03 22:47:23.865319,384,426,1183,22,1
2023-12-03 22:47:25.497220,384,427,1183,22,1
2023-12-03 22:47:25.740130,385,427,1184,22,1
2023-12-03 22:47:25.796154,385,427,1184,22,1
2023-12-03 22:47:30.850331,385,427,1184,22,1
2023-12-03 22:47:31.132532,725,816,1182,22,1
2023-12-03 22:47:31.198498,725,816,1182,22,1
2023-12-03 22:47:31.231509,725,816,1182,22,1
2023-12-03 22:47:36.294621,725,816,1182,22,1
2023-12-03 22:47:36.571611,375,418,1185,22,1
2023-12-03 22:47:36.627783,375,418,1185,22,1
2023-12-03 22:47:36.658614,375,418,1185,22,1
2023-12-03 22:47:36.875647,384,426,1184,22,1
2023-12-03 22:47:36.908052,384,426,1184,22,1
2023-12-03 22:47:36.945893,384,426,1184,22,1
2023-12-03 22:47:42.031770,384,426,1184,22,1
2023-12-03 22:47:42.286760,418,459,1185,22,1
2023-12-03 22:47:42.342754,418,459,1185,22,1
2023-12-03 22:47:42.373619,418,459,1185,22,1
2023-12-03 22:47:42.678788,422,462,1185,22,1
2023-12-03 22:47:42.724791,422,462,1185,22,1
2023-12-03 22:47:47.781811,422,462,1185,22,1
2023-12-03 22:47:48.052834,416,453,1184,22,1
2023-12-03 22:47:48.120837,416,453,1184,22,1
2023-12-03 22:47:48.161839,416,453,1184,22,1
2023-12-03 22:47:53.235446,416,453,1184,22,1
2023-12-03 22:47:53.513607,377,415,1183,22,1
2023-12-03 22:47:53.596611,377,415,1183,22,1
2023-12-03 22:47:53.632613,377,415,1183,22,1
2023-12-03 22:47:53.818628,400,438,1183,22,1
2023-12-03 22:47:53.854632,400,438,1183,22,1
2023-12-03 22:47:55.427929,400,699,1183,22,1
2023-12-03 22:47:55.766511,466,503,1182,22,1
2023-12-03 22:47:55.806511,466,503,1182,22,1
2023-12-03 22:47:55.848513,466,503,1182,22,1
2023-12-03 22:48:01.075679,466,503,1182,22,1
2023-12-03 22:48:01.346899,355,392,1183,22,1
2023-12-03 22:48:01.418857,355,392,1183,22,1
2023-12-03 22:48:01.451872,355,392,1183,22,1
2023-12-03 22:48:01.653202,531,584,1182,22,1
2023-12-03 22:48:01.683205,531,584,1182,22,1
2023-12-03 22:48:01.723819,531,584,1182,22,1
2023-12-03 22:48:06.776611,531,584,1182,22,1
2023-12-03 22:48:07.092509,365,402,1184,22,1
2023-12-03 22:48:07.123624,365,402,1184,22,1
2023-12-03 22:48:07.160128,365,402,1184,22,1
2023-12-03 22:48:12.442639,365,402,1184,22,1
2023-12-03 22:48:12.757599,342,376,1185,22,1
2023-12-03 22:48:12.773601,342,376,1185,22,1
2023-12-03 22:48:12.807741,342,376,1185,22,1
2023-12-03 22:48:17.874589,342,376,1185,22,1
2023-12-03 22:48:18.159661,361,400,1185,22,1
2023-12-03 22:48:18.215179,361,400,1185,22,1
2023-12-03 22:48:18.573638,381,415,1185,22,1
2023-12-03 22:48:18.605668,381,415,1185,22,1
2023-12-03 22:48:23.677732,381,415,1185,22,1
2023-12-03 22:48:23.954722,343,379,1184,22,1
2023-12-03 22:48:24.017605,343,379,1184,22,1
2023-12-03 22:48:24.052137,343,379,1184,22,1
2023-12-03 22:48:24.410743,337,379,1184,22,1
2023-12-03 22:48:24.683456,337,370,1185,22,1
2023-12-03 22:48:24.721678,337,370,1185,22,1
2023-12-03 22:48:29.783125,337,370,1185,22,1
2023-12-03 22:48:30.087612,340,374,1185,22,1
2023-12-03 22:48:30.126611,340,374,1185,22,1
2023-12-03 22:48:35.483692,340,374,1185,22,1
2023-12-03 22:48:35.777803,363,400,1185,22,1
2023-12-03 22:48:35.824720,363,400,1185,22,1
2023-12-03 22:48:40.892094,363,400,1185,22,1
2023-12-03 22:48:41.151112,506,564,1185,22,1
2023-12-03 22:48:41.222116,506,564,1185,22,1
2023-12-03 22:48:41.576146,570,639,1185,22,1
2023-12-03 22:48:41.612145,570,639,1185,22,1
2023-12-03 22:48:46.665989,570,639,1185,22,1
2023-12-03 22:48:46.923682,346,383,1186,22,1
2023-12-03 22:48:46.998308,346,383,1186,22,1
2023-12-03 22:48:47.034386,346,383,1186,22,1
2023-12-03 22:48:52.101502,346,383,1186,22,1
2023-12-03 22:48:52.365954,334,383,1186,22,1
2023-12-03 22:48:52.419962,334,368,1186,22,1
2023-12-03 22:48:52.623855,335,369,1186,22,1
2023-12-03 22:48:52.684867,335,369,1186,22,1
2023-12-03 22:48:54.406368,342,369,1186,22,1
2023-12-03 22:48:54.691713,342,375,1186,22,1
2023-12-03 22:48:55.366724,342,408,1186,22,1
2023-12-03 22:48:55.656708,374,408,1186,22,1
2023-12-03 22:49:00.716393,374,408,1186,22,1
2023-12-03 22:49:00.982700,339,373,1185,22,1
2023-12-03 22:49:01.057932,339,373,1185,22,1
2023-12-03 22:49:01.088698,339,373,1185,22,1
2023-12-03 22:49:06.201589,339,373,1185,22,1
2023-12-03 22:49:06.474709,347,384,1185,22,1
2023-12-03 22:49:06.525573,347,384,1185,22,1
2023-12-03 22:49:06.785712,338,372,1184,22,1
2023-12-03 22:49:06.847549,338,372,1184,22,1
2023-12-03 22:49:06.906565,338,372,1184,22,1
2023-12-03 22:49:11.964685,338,372,1184,22,1
2023-12-03 22:49:12.242592,341,376,1185,22,1
2023-12-03 22:49:12.325602,341,376,1185,22,1
2023-12-03 22:49:12.365602,341,376,1185,22,1
2023-12-03 22:49:12.533182,335,368,1185,22,1
2023-12-03 22:49:12.567026,335,368,1185,22,1
2023-12-03 22:49:17.628687,335,368,1185,22,1
2023-12-03 22:49:17.944519,339,374,1184,22,1
2023-12-03 22:49:17.965522,339,374,1184,22,1
2023-12-03 22:49:18.001332,339,374,1184,22,1
2023-12-03 22:49:23.096705,339,374,1184,22,1
2023-12-03 22:49:23.355553,348,381,1184,22,1
2023-12-03 22:49:23.420142,348,381,1184,22,1
2023-12-03 22:49:23.682552,334,367,1184,22,1
2023-12-03 22:49:23.718615,334,367,1184,22,1
2023-12-03 22:49:25.338492,334,521,1184,22,1
2023-12-03 22:49:25.645282,486,521,1183,22,1
2023-12-03 22:49:25.693285,486,521,1183,22,1
2023-12-03 22:49:30.751382,486,521,1183,22,1
2023-12-03 22:49:31.017721,741,831,1182,22,1
2023-12-03 22:49:31.045722,741,831,1182,22,1
2023-12-03 22:49:31.085849,741,831,1182,22,1
2023-12-03 22:49:36.148219,741,831,1182,22,1
2023-12-03 22:49:36.462691,625,709,1183,22,1
2023-12-03 22:49:36.484685,625,709,1183,22,1
2023-12-03 22:49:36.523550,625,709,1183,22,1
2023-12-03 22:49:36.703305,612,685,1183,22,1
2023-12-03 22:49:36.734308,612,685,1183,22,1
2023-12-03 22:49:41.783710,612,685,1183,22,1
2023-12-03 22:49:42.049937,627,706,1182,22,1
2023-12-03 22:49:42.074006,627,706,1182,22,1
2023-12-03 22:49:42.106466,627,706,1182,22,1
2023-12-03 22:49:47.365024,627,706,1182,22,1
2023-12-03 22:49:47.642298,356,390,1185,22,1
2023-12-03 22:49:47.707328,356,390,1185,22,1
2023-12-03 22:49:47.742448,356,390,1185,22,1
2023-12-03 22:49:52.894735,356,390,1185,22,1
2023-12-03 22:49:53.167796,385,420,1185,22,1
2023-12-03 22:49:53.219801,385,420,1185,22,1
2023-12-03 22:49:53.456461,342,376,1185,22,1
2023-12-03 22:49:53.489464,342,376,1185,22,1
2023-12-03 22:49:55.319779,342,676,1185,22,1
2023-12-03 22:49:55.601437,572,635,1184,22,1
2023-12-03 22:49:55.662466,572,635,1184,22,1
2023-12-03 22:49:55.695104,572,635,1184,22,1
2023-12-03 22:50:00.759903,572,635,1184,22,1
2023-12-03 22:50:01.041662,535,584,1185,22,1
2023-12-03 22:50:01.095687,535,584,1185,22,1
2023-12-03 22:50:01.125959,535,584,1185,22,1
2023-12-03 22:50:01.446346,400,441,1186,22,1
2023-12-03 22:50:01.500364,400,441,1186,22,1
2023-12-03 22:50:01.531372,400,441,1186,22,1
