,index,_id,timestamp,sensor,target,groups,power
630,630,666f8554da73de6203042543,2024-06-17 00:37:40.027,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19351928832.0, 'time_enabled': 35003389775.0, 'time_running': 35003389775.0}}}}",19351.928832
631,631,666f8555da73de6203042544,2024-06-17 00:37:41.027,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 18512936960.0, 'time_enabled': 36003488590.0, 'time_running': 36003488590.0}}}}",18512.93696
632,632,666f8556da73de6203042545,2024-06-17 00:37:42.027,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 18216517632.0, 'time_enabled': 37003572296.0, 'time_running': 37003572296.0}}}}",18216.517632
633,633,666f8557da73de6203042546,2024-06-17 00:37:43.028,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19221839872.0, 'time_enabled': 38003701829.0, 'time_running': 38003701829.0}}}}",19221.839872
634,634,666f8558da73de6203042547,2024-06-17 00:37:44.028,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 16161374208.0, 'time_enabled': 39003816534.0, 'time_running': 39003816534.0}}}}",16161.374208
635,635,666f8559da73de6203042548,2024-06-17 00:37:45.028,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 17329225728.0, 'time_enabled': 40003932752.0, 'time_running': 40003932752.0}}}}",17329.225728
636,636,666f855ada73de6203042549,2024-06-17 00:37:46.028,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 24438702080.0, 'time_enabled': 41004020836.0, 'time_running': 41004020836.0}}}}",24438.70208
637,637,666f855bda73de620304254a,2024-06-17 00:37:47.028,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 18687852544.0, 'time_enabled': 42004103050.0, 'time_running': 42004103050.0}}}}",18687.852544
638,638,666f855cda73de620304254b,2024-06-17 00:37:48.028,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19670040576.0, 'time_enabled': 43004223185.0, 'time_running': 43004223185.0}}}}",19670.040576
639,639,666f855dda73de620304254c,2024-06-17 00:37:49.028,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 21494235136.0, 'time_enabled': 44004307233.0, 'time_running': 44004307233.0}}}}",21494.235136
640,640,666f855eda73de620304254d,2024-06-17 00:37:50.028,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 18566479872.0, 'time_enabled': 45004457574.0, 'time_running': 45004457574.0}}}}",18566.479872
641,641,666f855fda73de620304254e,2024-06-17 00:37:51.029,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 16716070912.0, 'time_enabled': 46004557642.0, 'time_running': 46004557642.0}}}}",16716.070912
642,642,666f8560da73de620304254f,2024-06-17 00:37:52.029,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 16466116608.0, 'time_enabled': 47004636048.0, 'time_running': 47004636048.0}}}}",16466.116608
643,643,666f8561da73de6203042550,2024-06-17 00:37:53.029,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 22636986368.0, 'time_enabled': 48004786901.0, 'time_running': 48004786901.0}}}}",22636.986368
644,644,666f8562da73de6203042551,2024-06-17 00:37:54.029,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 17953259520.0, 'time_enabled': 49004884904.0, 'time_running': 49004884904.0}}}}",17953.25952
645,645,666f8563da73de6203042552,2024-06-17 00:37:55.029,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 10938810368.0, 'time_enabled': 50005022502.0, 'time_running': 50005022502.0}}}}",10938.810368
646,646,666f8564da73de6203042553,2024-06-17 00:37:56.029,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 14318501888.0, 'time_enabled': 51005088926.0, 'time_running': 51005088926.0}}}}",14318.501888
647,647,666f8565da73de6203042554,2024-06-17 00:37:57.029,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 22592290816.0, 'time_enabled': 52005200075.0, 'time_running': 52005200075.0}}}}",22592.290816
648,648,666f8566da73de6203042555,2024-06-17 00:37:58.029,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 15933964288.0, 'time_enabled': 53005329427.0, 'time_running': 53005329427.0}}}}",15933.964288
649,649,666f8567da73de6203042556,2024-06-17 00:37:59.029,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 16652632064.0, 'time_enabled': 54005356377.0, 'time_running': 54005356377.0}}}}",16652.632064
650,650,666f8568da73de6203042557,2024-06-17 00:38:00.030,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 30620778496.0, 'time_enabled': 55005472985.0, 'time_running': 55005472985.0}}}}",30620.778496
651,651,666f8569da73de6203042558,2024-06-17 00:38:01.030,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19255328768.0, 'time_enabled': 56005546403.0, 'time_running': 56005546403.0}}}}",19255.328768
652,652,666f856ada73de6203042559,2024-06-17 00:38:02.030,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 17334796288.0, 'time_enabled': 57005640258.0, 'time_running': 57005640258.0}}}}",17334.796288
653,653,666f856bda73de620304255a,2024-06-17 00:38:03.030,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 16919756800.0, 'time_enabled': 58005748551.0, 'time_running': 58005748551.0}}}}",16919.7568
654,654,666f856cda73de620304255b,2024-06-17 00:38:04.030,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19695337472.0, 'time_enabled': 59005884185.0, 'time_running': 59005884185.0}}}}",19695.337472
655,655,666f856dda73de620304255c,2024-06-17 00:38:05.030,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 17777885184.0, 'time_enabled': 60005974735.0, 'time_running': 60005974735.0}}}}",17777.885184
656,656,666f856eda73de620304255d,2024-06-17 00:38:06.030,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19077988352.0, 'time_enabled': 61006078589.0, 'time_running': 61006078589.0}}}}",19077.988352
657,657,666f856fda73de620304255e,2024-06-17 00:38:07.030,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 16077750272.0, 'time_enabled': 62006164089.0, 'time_running': 62006164089.0}}}}",16077.750272
658,658,666f8570da73de620304255f,2024-06-17 00:38:08.030,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 26004553728.0, 'time_enabled': 63006263215.0, 'time_running': 63006263215.0}}}}",26004.553728
659,659,666f8571da73de6203042560,2024-06-17 00:38:09.031,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 21335703552.0, 'time_enabled': 64006380775.0, 'time_running': 64006380775.0}}}}",21335.703552
660,660,666f8572da73de6203042561,2024-06-17 00:38:10.031,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 16271278080.0, 'time_enabled': 65006448060.0, 'time_running': 65006448060.0}}}}",16271.27808
661,661,666f8573da73de6203042562,2024-06-17 00:38:11.031,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 24005509120.0, 'time_enabled': 66006547156.0, 'time_running': 66006547156.0}}}}",24005.50912
662,662,666f8574da73de6203042563,2024-06-17 00:38:12.031,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 20915355648.0, 'time_enabled': 67006658555.0, 'time_running': 67006658555.0}}}}",20915.355648
663,663,666f8575da73de6203042564,2024-06-17 00:38:13.031,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 20183384064.0, 'time_enabled': 68006730659.0, 'time_running': 68006730659.0}}}}",20183.384064
664,664,666f8576da73de6203042565,2024-06-17 00:38:14.031,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 17037656064.0, 'time_enabled': 69006835195.0, 'time_running': 69006835195.0}}}}",17037.656064
665,665,666f8577da73de6203042566,2024-06-17 00:38:15.031,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 22831628288.0, 'time_enabled': 70006925684.0, 'time_running': 70006925684.0}}}}",22831.628288
666,666,666f8578da73de6203042567,2024-06-17 00:38:16.031,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 18473418752.0, 'time_enabled': 71007024499.0, 'time_running': 71007024499.0}}}}",18473.418752
667,667,666f8579da73de6203042568,2024-06-17 00:38:17.031,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 16023093248.0, 'time_enabled': 72007107945.0, 'time_running': 72007107945.0}}}}",16023.093248
668,668,666f857ada73de6203042569,2024-06-17 00:38:18.031,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 23964352512.0, 'time_enabled': 73007242918.0, 'time_running': 73007242918.0}}}}",23964.352512
669,669,666f857bda73de620304256a,2024-06-17 00:38:19.032,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19192414208.0, 'time_enabled': 74007327226.0, 'time_running': 74007327226.0}}}}",19192.414208
670,670,666f857cda73de620304256b,2024-06-17 00:38:20.032,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 13828161536.0, 'time_enabled': 75007428315.0, 'time_running': 75007428315.0}}}}",13828.161536
671,671,666f857dda73de620304256c,2024-06-17 00:38:21.032,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 18597675008.0, 'time_enabled': 76007509457.0, 'time_running': 76007509457.0}}}}",18597.675008
672,672,666f857eda73de620304256d,2024-06-17 00:38:22.032,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 22907256832.0, 'time_enabled': 77007604224.0, 'time_running': 77007604224.0}}}}",22907.256832
673,673,666f857fda73de620304256e,2024-06-17 00:38:23.032,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 18983550976.0, 'time_enabled': 78007654939.0, 'time_running': 78007654939.0}}}}",18983.550976
674,674,666f8580da73de620304256f,2024-06-17 00:38:24.032,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 16134438912.0, 'time_enabled': 79007758463.0, 'time_running': 79007758463.0}}}}",16134.438912
675,675,666f8581da73de6203042570,2024-06-17 00:38:25.032,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 16856907776.0, 'time_enabled': 80007879189.0, 'time_running': 80007879189.0}}}}",16856.907776
676,676,666f8582da73de6203042571,2024-06-17 00:38:26.032,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 26514751488.0, 'time_enabled': 81007945172.0, 'time_running': 81007945172.0}}}}",26514.751488
677,677,666f8583da73de6203042572,2024-06-17 00:38:27.032,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 17365925888.0, 'time_enabled': 82008031243.0, 'time_running': 82008031243.0}}}}",17365.925888
678,678,666f8584da73de6203042573,2024-06-17 00:38:28.033,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 15683551232.0, 'time_enabled': 83008161748.0, 'time_running': 83008161748.0}}}}",15683.551232
679,679,666f8585da73de6203042574,2024-06-17 00:38:29.033,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 25359417344.0, 'time_enabled': 84008231979.0, 'time_running': 84008231979.0}}}}",25359.417344
680,680,666f8586da73de6203042575,2024-06-17 00:38:30.033,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 21407924224.0, 'time_enabled': 85008341504.0, 'time_running': 85008341504.0}}}}",21407.924224
681,681,666f8587da73de6203042576,2024-06-17 00:38:31.033,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 17011572736.0, 'time_enabled': 86008447673.0, 'time_running': 86008447673.0}}}}",17011.572736
682,682,666f8588da73de6203042577,2024-06-17 00:38:32.033,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 15358361600.0, 'time_enabled': 87008517744.0, 'time_running': 87008517744.0}}}}",15358.3616
683,683,666f8589da73de6203042578,2024-06-17 00:38:33.033,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 29418979328.0, 'time_enabled': 88008663066.0, 'time_running': 88008663066.0}}}}",29418.979328
684,684,666f858ada73de6203042579,2024-06-17 00:38:34.033,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 18402902016.0, 'time_enabled': 89008720153.0, 'time_running': 89008720153.0}}}}",18402.902016
685,685,666f858bda73de620304257a,2024-06-17 00:38:35.033,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 20284702720.0, 'time_enabled': 90008824528.0, 'time_running': 90008824528.0}}}}",20284.70272
686,686,666f858cda73de620304257b,2024-06-17 00:38:36.033,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 28672720896.0, 'time_enabled': 91008886935.0, 'time_running': 91008886935.0}}}}",28672.720896
687,687,666f858dda73de620304257c,2024-06-17 00:38:37.033,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 23826399232.0, 'time_enabled': 92008979859.0, 'time_running': 92008979859.0}}}}",23826.399232
688,688,666f858eda73de620304257d,2024-06-17 00:38:38.034,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 15093661696.0, 'time_enabled': 93009094103.0, 'time_running': 93009094103.0}}}}",15093.661696
689,689,666f858fda73de620304257e,2024-06-17 00:38:39.034,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 16557801472.0, 'time_enabled': 94009192497.0, 'time_running': 94009192497.0}}}}",16557.801472
690,690,666f8590da73de620304257f,2024-06-17 00:38:40.034,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 32523026432.0, 'time_enabled': 95009309586.0, 'time_running': 95009309586.0}}}}",32523.026432
691,691,666f8591da73de6203042580,2024-06-17 00:38:41.034,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 17853513728.0, 'time_enabled': 96009385759.0, 'time_running': 96009385759.0}}}}",17853.513728
692,692,666f8592da73de6203042581,2024-06-17 00:38:42.034,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 17266835456.0, 'time_enabled': 97009487599.0, 'time_running': 97009487599.0}}}}",17266.835456
693,693,666f8593da73de6203042582,2024-06-17 00:38:43.034,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 16129261568.0, 'time_enabled': 98009594109.0, 'time_running': 98009594109.0}}}}",16129.261568
694,694,666f8594da73de6203042583,2024-06-17 00:38:44.034,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 22244425728.0, 'time_enabled': 99009676563.0, 'time_running': 99009676563.0}}}}",22244.425728
695,695,666f8595da73de6203042584,2024-06-17 00:38:45.034,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 14235926528.0, 'time_enabled': 100009808260.0, 'time_running': 100009808260.0}}}}",14235.926528
696,696,666f8596da73de6203042585,2024-06-17 00:38:46.034,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19008716800.0, 'time_enabled': 101009853113.0, 'time_running': 101009853113.0}}}}",19008.7168
697,697,666f8597da73de6203042586,2024-06-17 00:38:47.035,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 24308678656.0, 'time_enabled': 102009962268.0, 'time_running': 102009962268.0}}}}",24308.678656
698,698,666f8598da73de6203042587,2024-06-17 00:38:48.035,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 20672741376.0, 'time_enabled': 103010068006.0, 'time_running': 103010068006.0}}}}",20672.741376
699,699,666f8599da73de6203042588,2024-06-17 00:38:49.035,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 17492279296.0, 'time_enabled': 104010151211.0, 'time_running': 104010151211.0}}}}",17492.279296
700,700,666f859ada73de6203042589,2024-06-17 00:38:50.035,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 18287820800.0, 'time_enabled': 105010261909.0, 'time_running': 105010261909.0}}}}",18287.8208
701,701,666f859bda73de620304258a,2024-06-17 00:38:51.035,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 27468365824.0, 'time_enabled': 106010356696.0, 'time_running': 106010356696.0}}}}",27468.365824
702,702,666f859cda73de620304258b,2024-06-17 00:38:52.035,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 19806748672.0, 'time_enabled': 107010443959.0, 'time_running': 107010443959.0}}}}",19806.748672
703,703,666f859dda73de620304258c,2024-06-17 00:38:53.035,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 14804779008.0, 'time_enabled': 108010580245.0, 'time_running': 108010580245.0}}}}",14804.779008
704,704,666f859eda73de620304258d,2024-06-17 00:38:54.035,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 17427660800.0, 'time_enabled': 109010638574.0, 'time_running': 109010638574.0}}}}",17427.6608
705,705,666f859fda73de620304258e,2024-06-17 00:38:55.035,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 20898512896.0, 'time_enabled': 110010763247.0, 'time_running': 110010763247.0}}}}",20898.512896
706,706,666f85a0da73de620304258f,2024-06-17 00:38:56.036,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 20427046912.0, 'time_enabled': 111010815344.0, 'time_running': 111010815344.0}}}}",20427.046912
