,index,_id,timestamp,sensor,target,groups,power
312,312,666f7ad264942742770025f7,2024-06-16 23:52:50.045,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 35272851456.0, 'time_enabled': 135014114377.0, 'time_running': 135014114377.0}}}}",35272.851456
313,313,666f7ad364942742770025f8,2024-06-16 23:52:51.045,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 36701077504.0, 'time_enabled': 136014452381.0, 'time_running': 136014452381.0}}}}",36701.077504
314,314,666f7ad464942742770025f9,2024-06-16 23:52:52.045,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 38547095552.0, 'time_enabled': 137014319881.0, 'time_running': 137014319881.0}}}}",38547.095552
315,315,666f7ad564942742770025fa,2024-06-16 23:52:53.045,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 32513327104.0, 'time_enabled': 138014423595.0, 'time_running': 138014423595.0}}}}",32513.327104
316,316,666f7ad664942742770025fb,2024-06-16 23:52:54.045,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 27124039680.0, 'time_enabled': 139014570030.0, 'time_running': 139014570030.0}}}}",27124.03968
317,317,666f7ad764942742770025fc,2024-06-16 23:52:55.045,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 20799291392.0, 'time_enabled': 140014655109.0, 'time_running': 140014655109.0}}}}",20799.291392
318,318,666f7ad864942742770025fd,2024-06-16 23:52:56.045,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 26370441216.0, 'time_enabled': 141014735900.0, 'time_running': 141014735900.0}}}}",26370.441216
319,319,666f7ad964942742770025fe,2024-06-16 23:52:57.046,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 31244746752.0, 'time_enabled': 142015085997.0, 'time_running': 142015085997.0}}}}",31244.746752
320,320,666f7ada64942742770025ff,2024-06-16 23:52:58.046,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 35503538176.0, 'time_enabled': 143015167570.0, 'time_running': 143015167570.0}}}}",35503.538176
321,321,666f7adb6494274277002600,2024-06-16 23:52:59.046,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 35687497728.0, 'time_enabled': 144015268499.0, 'time_running': 144015268499.0}}}}",35687.497728
322,322,666f7adc6494274277002601,2024-06-16 23:53:00.046,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 31910002688.0, 'time_enabled': 145015348649.0, 'time_running': 145015348649.0}}}}",31910.002688
323,323,666f7add6494274277002602,2024-06-16 23:53:01.046,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 35368927232.0, 'time_enabled': 146015442765.0, 'time_running': 146015442765.0}}}}",35368.927232
324,324,666f7ade6494274277002603,2024-06-16 23:53:02.046,artur-B450M-DS3H,all,"{'rapl': {'0': {'7': {'RAPL_ENERGY_PKG': 36257988608.0, 'time_enabled': 147015528606.0, 'time_running': 147015528606.0}}}}",36257.988608
